Name	Length	EffectiveLength	TPM	NumReads
FBgn0038647	281	108.034	3.61163	3
FBgn0035815	781	723.22	0.179834	3
FBgn0036752	1640.31	1530.37	285.995	5306
FBgn0038282	3272	3098.66	0.251856	6.00044
FBgn0051710	451.366	353.513	14.3314	68.9896
FBgn0031044	1609.85	1464.47	22.4206	301
FBgn0015609	1493.29	1468.43	0.139785	11.0038
FBgn0261649	3301.81	3220.21	0.722568	38.0054
FBgn0035468	1470	1296.66	0.401215	4
FBgn0001148	1649	1475.66	0	0
FBgn0085303	839	665.663	0	0
FBgn0030545	730	556.721	58.6381	251
FBgn0259986	1235	1148.33	0.05663	1
FBgn0262542	394	220.971	0	0
FBgn0031662	1194	1020.66	73.4562	576.457
FBgn0264324	2496.18	2435.02	25.2156	1338
FBgn0033139	848	674.663	0	0
FBgn0033412	1493	1319.66	0.0985555	1
FBgn0265011	2424.48	2319.42	1.25084	36.8033
FBgn0037025	3994.45	3881.13	13.2324	604
FBgn0032834	535	361.823	0	0
FBgn0051516	1668	1494.66	0.870163	10
FBgn0001220	1395.5	1308.83	223.535	4499
FBgn0003598	3394.91	3263.69	22.4826	745.28
FBgn0083966	974	800.663	0	0
FBgn0051648	898	724.663	35.5364	198
FBgn0000414	4511.22	4412.87	26.0524	1558.01
FBgn0032250	1198	1024.66	19.4202	153
FBgn0040255	1739	1565.66	0	0
FBgn0085197	492	318.857	0	0
FBgn0040696	1608	1434.66	0.271966	3
FBgn0054021	760	586.663	0	0
FBgn0085196	661	487.776	0	0
FBgn0038942	490	316.857	0	0
FBgn0023530	829	655.663	80.1993	404.304
FBgn0034354	383.461	296.413	82.4112	374
FBgn0061469	3674	3500.66	30.6883	826
FBgn0029664	736	649.33	48.1717	481
FBgn0035325	1175	1001.66	0.129844	1
FBgn0010549	4497.73	4324.43	7.00567	233
FBgn0030092	461.5	374.832	23.4213	135
FBgn0039034	1152	978.663	0	0
FBgn0053283	738	564.721	0	0
FBgn0030574	825.5	782.165	0.457275	11
FBgn0032491	718	544.776	0	0
FBgn0259918	3113	2939.66	0.84062	19
FBgn0030323	1033.11	878.817	15.5449	118
FBgn0028946	1290	1116.66	0	0
FBgn0033204	602	515.33	27.7062	219.558
FBgn0037994	2232	2058.66	0	0
FBgn0051103	1621	1447.66	0.0898414	1
FBgn0264432	859	685.663	0	0
FBgn0086265	771.5	684.83	0.759661	8
FBgn0039532	1310.64	1182.78	49.9632	616
FBgn0266083	4634.51	4517.51	19.1215	983.999
FBgn0260780	2688.03	2598.61	0.335674	13.0002
FBgn0262810	568	394.823	0	0
FBgn0042129	788	614.663	0	0
FBgn0053758	537	363.823	1.07244	3
FBgn0040001	7395	7221.66	0.864466	48
FBgn0033240	793.5	706.83	7.84365	85.2551
FBgn0013718	348.182	328.389	8.00913	177.099
FBgn0263593	1234.42	1178.37	54.6443	1531.28
FBgn0025373	1465	1291.66	51.1256	507.742
FBgn0043534	650	476.775	0	0
FBgn0032590	2668	2494.66	1.7726	34
FBgn0050265	1696.5	1523.16	0	0
FBgn0033581	2378	2204.66	39.8204	675
FBgn0064123	3798	3624.66	3.74966	104.5
FBgn0038651	3840.71	3753.19	27.9939	1600
FBgn0013981	298.978	206.64	924.569	2755
FBgn0031494	1253	1079.66	7.14367	59.3015
FBgn0265101	1085	911.663	60.9168	427
FBgn0037944	1871.73	1799.36	21.3044	706
FBgn0259189	1827	1653.66	0.0786496	1
FBgn0051954	978	804.663	0	0
FBgn0039759	755.625	666.169	2.11586	21
FBgn0013263	456.21	420.406	91.5805	1433.14
FBgn0033869	867	693.663	2.43747	13
FBgn0036932	576.222	427.971	44.9898	173
FBgn0053239	607	433.823	0	0
FBgn0053648	726.5	553.219	0	0
FBgn0259824	1610.92	1524.25	41.1703	965
FBgn0034902	578.815	411.058	73.8656	241
FBgn0036433	555.748	464.254	3.99256	27
FBgn0263401	534	360.823	0	0
FBgn0260940	941	767.663	30.835	182
FBgn0039350	213.365	190.71	12.8346	144
FBgn0032717	1774.75	1715.63	31.5206	1219
FBgn0040370	1492	1318.66	0.394521	4
FBgn0263240	995.902	883.729	19.6192	206
FBgn0264693	660.349	632.271	85.5673	2568
FBgn0036973	1853	1679.66	12.5674	162.302
FBgn0038492	5313.05	5187.44	0.0545035	3
FBgn0034166	1597	1423.66	3.56288	39
FBgn0061515	477.227	402.95	153.505	1109.86
FBgn0024234	1219.67	1092.07	162.704	1856
FBgn0053801	1023	849.663	0	0
FBgn0033202	1415	1241.66	0	0
FBgn0259965	324	151.002	0	0
FBgn0039611	2185	2011.66	0.387918	6
FBgn0026262	4514	4340.66	14.652	489
FBgn0024277	2948.14	2823.66	176.108	5324.35
FBgn0259964	418	244.971	0	0
FBgn0265269	795	621.663	0	0
FBgn0052750	1645	1471.66	0	0
FBgn0015829	1049	875.663	18.863	127
FBgn0004102	1213.89	1120.76	0.51659	8.28144
FBgn0038313	953	779.663	34.4547	206.544
FBgn0037417	1731	1557.66	0	0
FBgn0030700	1422	1248.66	2.8123	27
FBgn0039002	559	385.823	0	0
FBgn0031148	951.977	860.792	206.734	2601
FBgn0039023	2272	2098.66	3.90429	63
FBgn0040759	549.5	462.832	0.28101	2
FBgn0033222	575	401.823	1.2947	4
FBgn0023213	2837.29	2749.53	118.813	4961
FBgn0264545	521	347.823	0	0
FBgn0260985	1127	953.663	120.15	881
FBgn0039374	1224	1050.66	0	0
FBgn0011225	1848.61	1774.2	22.0917	702
FBgn0035838	1734	1560.66	8.91699	107
FBgn0029094	1129	955.663	67.2304	494
FBgn0004860	4268.41	4143.89	16.1264	715.263
FBgn0034710	1713	1539.66	0.084473	1
FBgn0031580	566	392.823	1.65545	5
FBgn0030033	3426	3252.66	0.0813871	2.03541
FBgn0038531	1383	1209.66	0	0
FBgn0262595	543	369.823	0.351681	1
FBgn0004404	297	210.412	1430.53	4628.65
FBgn0037199	326.348	239.166	44.4746	162.455
FBgn0040098	792	618.663	0	0
FBgn0033249	1379.5	1206.16	0	0
FBgn0039482	901	727.663	0.178737	1
FBgn0034950	3184	3010.66	3.67198	85
FBgn0039217	1135	1048.33	0.0634456	1.02279
FBgn0032475	1351.06	1301.77	29.9998	1055.93
FBgn0051664	1971	1797.66	0.0723495	1
FBgn0019936	564	390.823	3620.03	10878
FBgn0023506	1729	1555.66	11.9554	143
FBgn0260026	569.282	482.429	2.21404	16.3902
FBgn0035380	1631	1457.66	0	0
FBgn0000173	791.346	641.872	202.025	1156.2
FBgn0027584	1729	1555.66	0.0836042	1
FBgn0030313	467	380.332	0.512947	3
FBgn0011710	2026	1852.66	155.146	2210
FBgn0038640	2394	2220.66	10.1323	173
FBgn0051785	1487	1313.66	0	0
FBgn0032901	1234.05	1187.01	49.3778	1660.64
FBgn0053054	353	266.388	17.0213	69.7258
FBgn0033919	2493.4	2331.62	15.8265	304
FBgn0046113	3004	2830.66	0.0459468	1
FBgn0260742	841.009	762.394	95.784	1238
FBgn0014018	1206.26	1138.3	83.282	1859
FBgn0000108	3070.46	2971.54	1.12479	45.0335
FBgn0032054	792.528	703.729	43.2677	457
FBgn0039233	708	534.776	39.6424	163
FBgn0051054	523	349.823	7.90329	21.2575
FBgn0030181	1095	921.663	0.141114	1
FBgn0040096	612	438.823	2.07468	7
FBgn0014454	858	684.663	0	0
FBgn0039042	672	498.776	0.260758	1
FBgn0053792	678	504.776	0	0
FBgn0262881	318	145.02	0	0
FBgn0051614	825	651.663	52.7708	264.407
FBgn0032646	1526	1352.66	56.3445	586
FBgn0030477	1282	1108.66	0.703875	6
FBgn0033388	1033.42	940.846	7.45654	101
FBgn0032775	863.255	804.711	93.8803	1719.83
FBgn0038412	2011	1837.66	0.0707747	1
FBgn0050278	1033.33	859.996	0	0
FBgn0026778	1484	1310.66	3.42351	34.5
FBgn0053884	595	421.823	2.86747e-08	9.30005e-08
FBgn0037428	1270	1096.66	0	0
FBgn0003942	592	418.823	4642.39	14949.6
FBgn0263973	2047.34	1989.56	0.675505	31
FBgn0033199	1479	1305.66	18.171	182.417
FBgn0036529	2199	2025.66	0	0
FBgn0024995	1181	1007.66	0.258142	2
FBgn0029840	3561.85	3474.55	19.7839	1049.43
FBgn0036953	1207.5	1034.16	0	0
FBgn0039682	580	406.823	30.6909	96
FBgn0052821	354	180.971	0	0
FBgn0263072	3028.31	2967.02	0.17946	11.5782
FBgn0264959	1702.85	1612.74	65.8649	1571
FBgn0030541	2197	2023.66	0.128539	2
FBgn0035872	2203.3	2067.99	124.51	2536
FBgn0260431	1598	1424.66	3.65388	40.0242
FBgn0050001	1327	1153.66	7.44061	66
FBgn0034144	1664	1490.66	0	0
FBgn0051029	3002	2828.66	1.93113	42
FBgn0030959	1894	1720.66	31.9111	422.177
FBgn0051961	666.5	579.83	25.9074	231
FBgn0040228	730	556.721	35.2763	151
FBgn0010269	1087.66	973.969	26.7134	305
FBgn0028532	867	693.663	0	0
FBgn0045866	807	633.663	264.363	1288
FBgn0033203	1243	1069.66	0	0
FBgn0033128	1188	1014.66	30.1224	235
FBgn0052598	967	793.663	0.24581	1.5
FBgn0050042	852	678.663	0.384643	2.0071
FBgn0262636	1601.35	1534.04	1.28399	39
FBgn0026181	2952.62	2863.21	67.1457	2865.99
FBgn0015039	1667	1493.66	0	0
FBgn0013300	663	489.799	0	0
FBgn0029957	2688	2514.66	30.7221	594
FBgn0036927	577.668	519.888	3.33559	40
FBgn0051089	1408	1234.66	0	0
FBgn0027532	3641	3467.66	23.254	620
FBgn0053100	685.589	638.438	31.3455	565.669
FBgn0041234	1221	1047.66	0.372429	3
FBgn0036282	2165	1991.66	0.979533	15
FBgn0011655	2851.28	2699.79	54.5583	1295.91
FBgn0053117	522	348.823	0	0
FBgn0262900	490	316.857	9.03033	22
FBgn0033065	1628	1454.66	4.47045	50
FBgn0085297	373	199.971	0	0
FBgn0041103	948	774.663	0	0
FBgn0039598	1236	1062.66	0	0
FBgn0037123	826	652.663	0	0
FBgn0052984	1935	1761.66	6.00763	81.3733
FBgn0010808	940	766.663	115.188	679
FBgn0039224	1837	1663.66	0	0
FBgn0034982	1656.76	1543.58	32.9542	599
FBgn0046225	1084.27	993.423	15.2452	222.186
FBgn0031853	3017	2843.66	0.0457368	1
FBgn0261836	3399.2	3376.17	70.4353	13763
FBgn0036964	903	729.663	26.737	150
FBgn0039169	2326.67	2211.11	10.5697	269.538
FBgn0004926	1128	954.663	395.631	2904
FBgn0034792	1081.01	1006.44	87.7713	1579
FBgn0039857	963.017	790.355	4746.93	28959
FBgn0036274	1968	1794.66	0	0
FBgn0051211	2059.72	1936.31	48.2993	1010
FBgn0259229	2477	2303.66	0	0
FBgn0034002	710.852	655.611	12.4307	196.623
FBgn0037931	2946	2772.66	13.0873	279
FBgn0036805	822.14	656.009	96.3389	507
FBgn0004108	1568.28	1486.61	28.2752	686
FBgn0039141	713.841	673.034	24.9756	549
FBgn0035501	978	891.33	0.875499	12
FBgn0033784	736.845	675.936	16.2943	241
FBgn0010313	905.57	858.609	2.06739	50.377
FBgn0025519	1977	1803.66	31.2952	434
FBgn0020620	962.212	900.177	92.9699	1798
FBgn0265608	583	409.823	0	0
FBgn0013323	339.667	281.888	0.307593	2
FBgn0034087	5896	5722.66	61.1134	2689
FBgn0000644	963	789.663	0.164703	1
FBgn0038201	2056.5	1883.16	0	0
FBgn0025839	263.529	175.755	130.896	349
FBgn0004959	998.5	911.83	0.071318	1
FBgn0039836	1075	901.663	5.19281	36
FBgn0030151	430.6	380.136	117.038	1175
FBgn0031749	1363	1189.66	0.327975	3
FBgn0002466	3591.95	3489.47	37.8124	1716
FBgn0064115	1570	1396.66	12.5114	134.355
FBgn0024293	1329	1155.66	0	0
FBgn0052066	2056.32	1888.06	113.139	1692
FBgn0017550	1477.68	1382.48	75.5409	1462
FBgn0266671	2405	2231.66	28.149	483
FBgn0033467	562	388.823	5.35194	16
FBgn0034564	474	300.888	112.818	261
FBgn0261505	683	596.33	17.9574	164.671
FBgn0037138	657.136	615.135	36.784	718
FBgn0005649	833.394	789.095	86.7692	2059.97
FBgn0053783	495	321.857	0	0
FBgn0037084	487.001	426.638	14.9684	141
FBgn0031345	684	510.776	0	0
FBgn0015737	2360	2186.66	240.163	4037.8
FBgn0036716	2504	2330.66	0.0911369	1.63316
FBgn0039492	1365.52	1304.96	41.786	1200
FBgn0020643	416	242.971	0	0
FBgn0260761	293.333	235.554	0.0920241	0.5
FBgn0014011	1104.72	995.879	81.6459	995.642
FBgn0026741	740	566.721	30.5464	133.102
FBgn0037379	2161.85	2061.84	24.6746	678
FBgn0037679	1428.99	1290.87	9.07173	113
FBgn0040397	1909.52	1838.75	4.56757	158.182
FBgn0263848	615	441.823	0	0
FBgn0037027	3227.08	3061.03	27.5961	678
FBgn0029727	1985	1811.66	0	0
FBgn0027575	1756.97	1680.33	0.753403	22.0164
FBgn0021856	480.269	391.429	85.8297	504
FBgn0028543	1435	1261.66	46.6216	452.258
FBgn0004117	245.6	210.932	0.123319	1
FBgn0013763	1540.59	1367.31	1509.85	15878
FBgn0030374	480.5	307.373	0	0
FBgn0038440	1089	915.663	0	0
FBgn0283494	1065	891.663	198.519	1361
FBgn0030789	799.5	712.83	17.2585	189.181
FBgn0030968	877	703.663	17.1895	93
FBgn0030801	572.396	481.032	14.5602	102.168
FBgn0028509	1831.36	1753.74	26.0375	784
FBgn0053469	600	426.823	0.304716	1
FBgn0036771	1485	1311.66	15.8428	159.776
FBgn0085484	1590	1416.66	19.0041	207
FBgn0033352	2025.55	1938.88	50.9485	1519
FBgn0030039	1044	870.663	17.9257	120
FBgn0027548	1606.35	1522.55	41.3665	1001.58
FBgn0026441	1603.94	1517.27	31.1592	726.999
FBgn0284257	1251.6	1155.33	41.3896	662
FBgn0004778	580	406.823	0	0
FBgn0085444	2826.01	2714.79	25.4214	827
FBgn0027453	1949	1775.66	46.3638	632.989
FBgn0262867	926	891.332	0.204283	7
FBgn0033095	3298.34	3181.92	19.2985	703
FBgn0025583	367	193.971	0	0
FBgn0037614	1301.45	1187.24	18.2033	252.196
FBgn0035231	1697	1523.66	1.96584	23.03
FBgn0031903	2375	2201.66	0.118147	2
FBgn0029962	1937.5	1850.83	0.0352101	1.00212
FBgn0045469	1194	1020.66	3.3131	26
FBgn0262937	2373	2199.66	37.8414	640
FBgn0034956	869.5	782.83	2.57518	31
FBgn0031859	976.25	802.912	0	0
FBgn0034623	883	709.663	0	0
FBgn0031879	3812.15	3754.38	0.0461875	4
FBgn0001316	3373	3299.8	169.436	10179
FBgn0026402	1349	1175.66	20.6872	187
FBgn0267105	291	118.001	0	0
FBgn0261963	2529.5	2356.16	0	0
FBgn0086778	2761	2674.33	0.416321	17.121
FBgn0034033	253	166.429	34.385	88
FBgn0039201	2323	2149.66	1.02854	17
FBgn0262533	499.5	412.832	2.94805	18.7152
FBgn0031217	1195.03	1056.26	58.3538	592
FBgn0033762	2012.7	1875.23	19.5262	355
FBgn0262024	352	178.971	0	0
FBgn0052267	489	315.857	42.4122	103
FBgn0038515	1850	1676.66	24.4348	315
FBgn0031815	1048.5	961.83	28.0584	415
FBgn0035976	306.18	279.245	18.2383	252
FBgn0261554	1066.27	1031.33	20.9187	823.073
FBgn0036871	458	284.946	0	0
FBgn0036990	1029	855.663	27.2799	179.474
FBgn0022774	1501	1327.66	75.3325	769
FBgn0001974	1769	1595.66	19.6435	241
FBgn0284223	4602	4428.66	0	0
FBgn0038439	6918	6744.66	0	0
FBgn0020655	1042.5	955.83	51.9107	763
FBgn0034577	1918	1744.66	115.838	1553.88
FBgn0051450	581	407.823	46.5612	146
FBgn0086444	2791	2617.66	26.4824	533
FBgn0053095	2214.31	2105.71	9.94419	256.962
FBgn0267523	123	42.8193	5277.38	1737.46
FBgn0039371	867.5	694.163	0	0
FBgn0034924	1875	1701.66	0.535018	7
FBgn0030344	4054	3880.66	37.101	1107
FBgn0035511	552	378.823	0.343326	1
FBgn0030417	2853	2679.66	3.92562	80.8807
FBgn0051788	387	213.971	0	0
FBgn0039705	834.318	772.213	54.7311	907
FBgn0263390	1081	994.33	0.196202	3
FBgn0033185	1065	978.33	14.7564	222
FBgn0023525	845.656	719.653	7.75103	59
FBgn0031824	1441	1267.66	17.6469	172
FBgn0029964	622	448.823	0	0
FBgn0053558	866.383	838.491	70.154	2810.77
FBgn0038530	742	568.721	4.57377	20
FBgn0033558	2731	2557.66	0.101702	2
FBgn0034585	2319	2145.66	33.3228	549.742
FBgn0052687	1242.7	1152.48	10.9842	187
FBgn0260771	2049	1875.66	12.0653	174
FBgn0038639	2328	2154.66	13.0382	216
FBgn0085440	2870	2696.66	0.168727	3.49838
FBgn0261983	2655.3	2501.67	31.4587	682.724
FBgn0261014	2763.58	2604.93	336.283	7359.25
FBgn0085411	1480.01	1390.26	0.290942	6.00646
FBgn0039218	405	231.971	71.7661	128
FBgn0033252	3863	3689.66	0.246955	7.00586
FBgn0031678	2267	2093.66	74.2221	1194.8
FBgn0038357	1127	953.663	0	0
FBgn0037304	898.5	811.83	0.640823	8
FBgn0040271	3179.28	3059.32	33.5373	1139.95
FBgn0032259	1553	1379.66	11.856	125.767
FBgn0260969	679	505.776	0	0
FBgn0261803	470.667	412.887	0.42048	4.00456
FBgn0030748	387.268	355.297	44.2043	654.72
FBgn0039130	1562	1388.66	111.079	1186
FBgn0020279	1011.5	976.008	242.148	8874
FBgn0034795	4682	4508.66	16.9065	586.082
FBgn0015756	256.429	198.069	4575.33	20695
FBgn0035839	920	746.663	7.4901	43
FBgn0037958	2492	2318.66	18.0057	321
FBgn0260653	1113	1026.33	0.253446	4
FBgn0034427	1273	1099.66	0	0
FBgn0032374	456	369.332	0.528225	3
FBgn0041233	1200	1026.66	0.253365	2
FBgn0033602	1386	1212.66	0	0
FBgn0039594	1572.5	1485.83	0.393901	9
FBgn0040653	592.5	419.317	0	0
FBgn0038672	1313	1139.66	9.70032	85
FBgn0030004	2683	2509.66	3.31672	64
FBgn0013531	691.333	575.775	29.064	193
FBgn0051780	1483	1309.66	0.74481	7.5
FBgn0051357	1681	1507.66	26.8063	310.74
FBgn0051550	925.471	867.387	49.2396	980.001
FBgn0037980	1783	1609.66	10.0191	124
FBgn0036211	291.6	252.612	59.6458	515.062
FBgn0039612	2099	1925.66	252.128	3733
FBgn0034221	1700	1526.66	5.96346	70
FBgn0033097	1278	1104.66	0	0
FBgn0002973	1558.92	1476.72	5.01213	120
FBgn0035209	528	354.823	92.7368	253
FBgn0013334	1007.72	970.881	20.1843	709
FBgn0038803	943.741	880.753	22.3223	416
FBgn0032217	2080	1906.66	55.7172	816.807
FBgn0259113	4624	4450.66	29.5438	1010.99
FBgn0034225	1557.46	1431.59	1.04941	15.9081
FBgn0283712	2754.33	2654.3	36.2513	1282
FBgn0030745	942.973	850.782	42.9051	527.713
FBgn0033725	340.589	303.114	2.96848	32
FBgn0053265	5578	5404.66	0	0
FBgn0053819	1023	849.663	0	0
FBgn0041249	1137	963.663	0	0
FBgn0034145	915.4	880.732	0.118138	4
FBgn0262361	377	203.971	0	0
FBgn0036398	12658.2	12484.9	33.6191	3227.41
FBgn0038009	411	237.971	0	0
FBgn0036987	1374	1200.66	13.8654	128
FBgn0005660	1725.74	1641.8	10.5483	274.98
FBgn0041247	1417	1243.66	0	0
FBgn0029716	2246	2072.66	0.251001	4
FBgn0259682	393.429	353.579	0.930204	11
FBgn0032780	1032	858.663	1.81762	12
FBgn0040890	435	261.946	73.4842	148
FBgn0026754	1743	1569.66	0	0
FBgn0035056	1647	1473.66	0.264769	3
FBgn0053928	543	369.823	0.351681	1
FBgn0284252	2572.17	2454.01	57.8421	1601
FBgn0086532	664.764	599.136	116.625	1419
FBgn0001285	1397	1223.66	0.106287	1
FBgn0083940	2649	2475.66	0.682961	13
FBgn0031633	613.939	524.822	85.1071	668
FBgn0085212	533	359.823	11.2051	31
FBgn0003254	1582.4	1513.06	0.0687664	2
FBgn0000567	3609.52	3491.01	2.7502	107.972
FBgn0029931	1167	993.663	0	0
FBgn0026391	1140	966.663	0	0
FBgn0038845	1674	1500.66	0.0866684	1
FBgn0034136	2026.67	1911.11	0.22685	5
FBgn0052772	657.328	609.395	19.7743	335.057
FBgn0016977	4489.51	4446.46	48.1874	6632.07
FBgn0033461	1536	1362.66	0	0
FBgn0042207	1188	1014.66	1.66635	13
FBgn0263036	853	679.663	0	0
FBgn0050381	588.5	501.83	15.6741	120.956
FBgn0036925	1917	1743.66	0	0
FBgn0050016	446	272.946	0	0
FBgn0011762	1569	1395.66	10.9031	117
FBgn0263326	428	254.914	0	0
FBgn0028879	1945	1887.22	0.0459441	2
FBgn0031905	2252	2078.66	0.0625691	1
FBgn0003373	1109	935.663	0	0
FBgn0038482	925	751.663	0.346059	2
FBgn0035960	1306	1132.66	3.21515	28
FBgn0013749	377.39	287.985	49.1805	211
FBgn0001991	1076.04	1055.25	0.103489	7
FBgn0039463	1587	1413.66	0	0
FBgn0053710	715	541.776	0	0
FBgn0261531	429	255.946	0	0
FBgn0039205	563	389.823	16.0146	48
FBgn0087002	5345.2	5258.37	2.85477	230.351
FBgn0032284	538	364.823	0	0
FBgn0000053	2009.34	1893.45	86.5251	1884
FBgn0260003	1248.48	1223.95	38.8329	2582
FBgn0040648	561	387.823	0	0
FBgn0031320	1667	1493.66	15.3973	176.829
FBgn0027364	1637.5	1464.16	0	0
FBgn0051128	860	686.663	0	0
FBgn0032261	375.909	287.871	26.6206	115.973
FBgn0039304	1402	1228.66	30.1686	285
FBgn0037829	1685	1511.66	0	0
FBgn0038810	2149	1975.66	43.1852	656
FBgn0085443	721.392	695.4	60.2113	2146.98
FBgn0062412	953	779.663	0.667263	4
FBgn0053836	529	355.823	0.670117	1.83333
FBgn0028938	2326	2152.66	0.0604182	1
FBgn0033480	460	286.946	75.2405	166
FBgn0033972	1186	1012.66	41.9978	327
FBgn0028844	641	467.823	0	0
FBgn0029172	1312	1138.66	0	0
FBgn0039797	1018.81	923.328	11.6389	150
FBgn0035555	1645	1471.66	0	0
FBgn0034215	620.67	534	35.4375	291
FBgn0001090	722.202	658.161	2.55527	35.0001
FBgn0034853	4537	4363.66	13.4422	451
FBgn0035955	1104	930.663	0	0
FBgn0052183	2778	2604.66	0.299601	6
FBgn0264363	414	240.971	0	0
FBgn0261434	1567	1393.66	0.0933224	1
FBgn0011659	1035.5	948.83	27.0721	395
FBgn0040230	2798.84	2661.37	19.3407	499
FBgn0033999	1444.5	1271.16	0	0
FBgn0030596	1979	1805.66	0.792318	11
FBgn0263084	338	164.988	0	0
FBgn0265146	342.5	169.511	0	0
FBgn0260962	3881	3707.66	69.2804	1975
FBgn0033990	679.709	585.591	13.3859	111
FBgn0032877	1062	888.663	17.5626	120
FBgn0053511	1248	1074.66	0.121024	1
FBgn0013683	291	118.001	4.40878	4
FBgn0030300	1308	1221.33	3.40769	64
FBgn0053285	767	593.663	0	0
FBgn0050484	3274	3100.66	0.293621	7
FBgn0259933	2326	2152.66	9.82326	162.588
FBgn0032321	622.125	534.874	43.8171	358
FBgn0030898	947	773.663	0	0
FBgn0000464	2798.27	2735.59	19.9859	1162.55
FBgn0262036	817	643.663	0	0
FBgn0029174	762.113	673.884	158.259	1611
FBgn0035987	1308.62	1157.19	62	631.489
FBgn0031092	1131	957.663	55.9536	412
FBgn0261287	842	668.663	0.77803	4
FBgn0035522	4187	4013.66	0	0
FBgn0032161	1099	925.663	4.77716	34
FBgn0002673	601	543.22	4.54905	57
FBgn0267648	4516	4342.66	0.60927	20.3433
FBgn0033925	1328	1154.66	18.0222	160
FBgn0262509	4623	4512.65	3.35766	183
FBgn0266101	841.563	799.861	4.7694	121.92
FBgn0261599	256.974	169.717	4633.19	11997
FBgn0010774	1328	1154.66	133.438	1184.66
FBgn0261710	2931.71	2869.81	179.551	11095.6
FBgn0267728	1968	1794.66	0.0724704	1
FBgn0036569	2900	2726.66	6.53481	137
FBgn0037010	1774.24	1612.98	48.4563	646
FBgn0052170	2064	1890.66	3.30195	48
FBgn0034443	497	323.857	54.6172	136
FBgn0261930	3033	2859.66	0.0909618	2
FBgn0032880	2179.64	2035.88	140.774	2657
FBgn0030981	787	613.663	0	0
FBgn0031347	2227	2053.66	0.189992	3
FBgn0005677	951.365	917.909	0.191829	7.01453
FBgn0036877	1652	1478.66	0.263874	3
FBgn0039873	1996	1822.66	0.214071	3
FBgn0015904	1459.03	1372.36	0.0474076	1.00045
FBgn0026190	1882	1708.66	0	0
FBgn0015381	3042	2868.66	0.0522897	1.15333
FBgn0031623	591	417.823	0.62256	2
FBgn0022069	2882	2708.66	35.1479	732
FBgn0267650	1505.1	1399.53	0.869295	15.3585
FBgn0000253	348.26	296.866	920.694	7086
FBgn0013435	1251	1077.66	11.4653	95
FBgn0038693	3230.26	3166.86	0.542331	36.1039
FBgn0263398	555.59	494.841	26.5285	288
FBgn0266170	1127.5	1040.83	0.217337	3.47857
FBgn0033192	4524.9	4426.64	5.74593	345
FBgn0262873	378	204.971	0	0
FBgn0004650	6581	6407.66	1.23815	61
FBgn0002909	1359.79	1301.02	5.42788	160.13
FBgn0030665	1798	1624.66	0.468437	5.85155
FBgn0052783	3306	3132.66	1.183	28.494
FBgn0025638	247.697	188.428	103.438	438
FBgn0262786	583	409.823	0	0
FBgn0040600	777.74	651.972	72.3707	500
FBgn0020642	505	331.857	0	0
FBgn0031232	1259	1085.66	0.598989	5
FBgn0263144	2535.55	2446.4	62.255	2277
FBgn0261349	1558	1384.66	1.69072	18
FBgn0040104	974	800.663	0.324881	2
FBgn0035528	858	684.663	140.572	740
FBgn0259227	5541	5367.66	61.8599	2553
FBgn0031733	1198.5	1111.83	0.0584891	1
FBgn0032224	1352	1178.66	21.8484	198
FBgn0011555	1047	873.663	0	0
FBgn0260396	457	283.946	0	0
FBgn0001565	1922.75	1753.27	112.134	1546
FBgn0000022	917	743.663	0	0
FBgn0086758	1095.63	1061.11	98.7374	4044.94
FBgn0085224	1184	1010.66	9.94186	77.2556
FBgn0029854	198.697	140.254	93.8804	300
FBgn0037534	1974	1800.66	0.433374	6
FBgn0020379	1495.66	1437.27	11.9745	392.813
FBgn0033593	450	276.946	0	0
FBgn0039137	730.478	682.891	8.94067	171
FBgn0039048	2959	2785.66	0.0935234	2.00311
FBgn0021818	5397	5223.66	30.4168	1221.65
FBgn0023519	859.543	688.682	87.1226	468.01
FBgn0029903	1174.28	1139.28	70.5754	3061
FBgn0011740	2772.43	2652.3	17.7725	523
FBgn0050101	1545	1371.66	0.284458	3
FBgn0030660	1446.66	1300.43	12.1498	144
FBgn0038087	2514.33	2340.99	0	0
FBgn0262127	4252.68	4107.31	53.8611	2028.16
FBgn0044817	563	389.823	0	0
FBgn0010620	1717	1543.66	1.68508	20
FBgn0032205	861	687.663	10.4023	55
FBgn0026376	1521.2	1463.31	17.4844	589.001
FBgn0025724	3066	2892.66	143.384	3189
FBgn0036335	602	428.823	29.1163	96
FBgn0012042	790	616.663	3.17501	15.0539
FBgn0029885	851	677.663	47.0215	245
FBgn0051735	1370.5	1197.16	0	0
FBgn0035243	726	552.721	57.6506	245
FBgn0041789	420.135	386.184	188.691	2860.55
FBgn0003356	862	688.663	0	0
FBgn0264487	604	430.823	0.301887	1
FBgn0038377	1199	1025.66	0	0
FBgn0026196	1813	1639.66	115.333	1454
FBgn0266918	2356	2182.66	81.5911	1369.26
FBgn0027615	839.377	749.55	17.624	196
FBgn0005590	1466	1292.66	0	0
FBgn0035162	2489.31	2387.86	371.291	11647
FBgn0038756	405.5	232.471	0	0
FBgn0259166	2072.99	1973.21	26.5215	699
FBgn0038833	681	507.776	0	0
FBgn0031803	1515	1341.66	0	0
FBgn0003139	555.964	497.632	45.4713	517
FBgn0010583	928.362	876.565	49.1698	1109
FBgn0042696	4575	4401.66	0.384994	13.0295
